Material,Shift Indicator,Trace Serial No,Trace Date,Serial Number,Batch,Scan Date,Scan Time,"Brake sw. bracket Torque 
(Screw 1)","Brake sw. bracket Torque 
(Screw 2)",Clutch sw. bracket Torque (Screw 1),Clutch sw. bracket Torque (Screw 2),DBV torque (Bolt 1),DBV torque (Bolt 2),DBV torque (Bolt 3),DBV torque (Bolt 4),CMC Torque (Bolt 1),CMC Torque (Bolt 2),Pedal shaft_Assy_Torq,Pre_Play_mm,Brake Pedal_Crackoff_mm,Brake Pedal,Brake Pedal_Fullstr_mm,Brake Switch,Brake Pedal HS,ClutchPedal FreePlay,Clutch Pedal FullStroke,Clutch Pedal HS,Brake Pedal Crackoff,Brake Pedal,Brake Pedal Full Stroke,Brake Switch,Brake Pedal HS,Clutch Pedal Free Play,Clutch Pedal Full Stroke,,BPT1,BPT2,CPT1,CPT2,DT1,DT2,DT3,DT4,CT1,CT2,PST,PV,TR1BPCR,TR1BPFT,TR1CPFP,TR1CPFS,TR2BPCR,TR2BPFT,TR2CPFP,TR2CPFS
9650010950,SHIFTA,5304,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,4.927,0.000,0.000,0.000,22.087,22.057,22.020,22.020,23.122,23.134,0.00,5.93,17.56,78.043,117.311,0.000,0.000,16.80,128.487,0.000,17.16,80.796,111.550,0.000,0.000,15.49,141.209,0.000,0,0,0,0,22.05,22.057,22.035,22.057,23.128,23.091,0,5.31,18.02,107.907,15.58,137.645,20.52,113.954,16.81,147.245
9650010950,SHIFTA,5305,11/12/22,8347297,03X0209170,11/12/22,3:43:20 PM,5.055,4.515,4.545,5.640,0.000,0.000,0.000,0.000,23.079,23.110,0.00,5.93,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,17.36,79.272,117.025,0.000,0.000,16.31,138.657,0.000,4.83,4.628,4.53,4.793,22.035,0,0,0,23.128,23.208,0,5.72,0.00,0.000,0.00,0.000,3.45,_112.610,16.29,139.882
9650010950,SHIFTA,5306,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.003,4.523,4.507,5.415,22.095,22.028,22.042,22.042,23.140,23.202,9.00,5.91,17.55,77.253,115.003,0.000,0.000,18.46,128.486,0.000,15.83,78.961,115.104,0.000,0.000,0.00,144.204,0.000,4.935,4.507,4.515,5.175,22.028,22.028,22.05,22.073,0,0,0,5.72,17.26,111.937,12.75,127.654,14.76,_106.370,15.04,125.584
9650010950,SHIFTA,5307,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.190,4.515,4.523,5.505,22.042,0.000,0.000,0.000,23.208,23.073,0.00,5.93,19.47,79.265,116.638,0.000,0.000,17.12,126.993,0.000,17.36,79.272,117.025,0.000,0.000,16.31,138.657,0.000,4.957,5.332,4.725,5.017,0,0,0,0,23.165,23.097,0,5.36,19.94,107.234,14.51,115.257,17.36,114.050,16.48,141.000
9650010950,SHIFTA,5308,11/12/22,8347297,03X0209170,11/12/22,3:43:20 PM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.085,23.085,9.00,5.93,18.61,80.054,119.133,0.000,0.000,18.36,129.140,0.000,14.87,78.984,116.732,0.000,0.000,15.06,139.510,0.000,0,0,0,0,22.012,0,0,0,23.054,23.091,0,5.75,19.75,112.032,17.83,125.692,14.76,_106.370,15.04,125.584
9650010950,SHIFTA,5309,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.515,4.965,4.628,4.628,22.028,22.028,0.000,0.000,23.134,23.116,0.00,5.27,20.71,81.539,110.591,0.000,0.000,17.57,117.864,0.000,16.40,78.817,111.553,0.000,0.000,15.30,137.841,0.000,4.642,4.507,5.325,4.628,22.028,22.02,22.035,22.035,23.128,23.091,0,5.72,16.01,109.826,5.98,123.180,16.01,_110.878,15.20,129.054
9650010950,SHIFTA,5309,11/12/22,8347297,03X0209170,11/12/22,3:43:20 PM,4.860,4.523,4.523,5.182,22.012,22.020,22.050,22.035,0.000,0.000,9.00,5.93,21.58,82.182,115.579,0.000,0.000,17.86,126.898,0.000,17.85,79.181,117.697,0.000,0.000,15.20,134.071,0.000,4.59,4.628,4.845,4.507,0,0,0,0,0,0,0,5.9,21.00,116.059,15.73,121.032,18.15,121.444,15.38,134.464
9650010950,SHIFTA,5310,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,4.920,4.515,4.537,5.273,22.050,0.000,0.000,0.000,23.128,23.091,0.00,5.56,18.02,78.291,107.907,0.000,0.000,15.58,137.645,0.000,20.52,80.077,113.954,0.000,0.000,16.81,147.245,0.000,5.25,4.53,4.523,5.378,22.012,22.028,22.042,22.057,0,0,0,5.74,17.26,111.937,12.75,127.654,14.76,_106.370,15.04,125.584
9650010950,SHIFTA,5310,11/12/22,8347297,03X0209170,11/12/22,3:43:20 PM,4.927,4.515,4.523,5.385,0.000,0.000,0.000,0.000,23.146,23.245,0.00,5.93,20.33,80.683,116.540,0.000,0.000,17.75,130.077,0.000,0.00,0.000,0.000,0.000,0.000,15.20,134.071,0.000,5.062,0,0,0,22.035,22.02,22.012,22.02,0,0,0,5.93,19.37,114.046,16.15,129.046,18.03,_114.143,16.51,140.615
9650010950,SHIFTA,5311,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.507,4.777,4.515,5.070,22.050,22.042,22.080,22.050,23.110,23.085,0.00,5.76,19.95,81.405,114.046,0.000,0.000,19.60,127.367,0.000,19.08,82.806,112.899,0.000,0.000,0.00,119.753,0.000,4.815,4.507,4.523,5.295,22.035,0,0,0,23.079,23.159,0,5.76,0.00,0.000,17.05,128.206,0.00,_  0.000,0.00,0.000
9650010950,SHIFTA,5313,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.062,4.515,4.530,5.265,0.000,0.000,0.000,0.000,23.171,23.024,9.00,5.94,19.37,79.984,114.046,0.000,0.000,16.15,129.046,0.000,18.03,82.255,114.143,0.000,0.000,16.51,140.615,0.000,4.822,4.515,0,0,22.028,22.028,22.012,0,23.116,23.165,0,5.56,17.64,110.017,14.26,135.499,18.31,109.343,15.82,143.756
9650010950,SHIFTA,5314,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,4.920,4.515,4.523,0.000,22.035,22.035,22.020,22.028,23.054,23.079,0.00,5.93,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,19.18,80.719,112.322,0.000,0.000,15.34,143.501,0.000,4.845,4.523,4.515,5.108,22.02,22.035,22.042,22.035,0,0,0,6.1,20.23,112.894,14.60,136.913,19.55,107.424,17.99,127.858
9650010950,SHIFTA,5315,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.003,0.000,0.000,0.000,22.028,22.050,22.057,22.028,23.146,23.103,0.00,5.95,16.59,76.369,112.513,0.000,0.000,16.41,127.086,0.000,19.18,80.719,112.322,0.000,0.000,15.34,143.501,0.000,4.815,4.515,4.53,5.332,0,0,0,0,23.159,23.245,0,5.86,20.42,111.168,17.77,136.186,18.97,105.504,18.27,132.632
9650010950,SHIFTA,5316,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.530,4.807,5.152,5.505,22.050,22.042,22.073,22.028,23.097,23.183,0.00,6.19,18.89,77.977,112.510,0.000,0.000,17.85,122.057,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,4.747,4.507,4.507,5.062,22.05,22.02,22.073,22.627,23.153,23.33,0,5.88,20.51,105.986,19.00,137.934,19.36,107.330,16.73,132.407
9650010950,SHIFTA,5316,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,5.182,4.740,0.000,0.000,22.050,22.042,22.080,22.050,23.110,23.085,9.00,5.72,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.51,80.825,112.994,0.000,0.000,15.55,145.283,0.000,4.552,4.507,0,0,0,0,0,0,23.103,23.165,0,6.24,19.84,108.769,17.45,138.397,20.41,107.041,17.84,138.427
9650010950,SHIFTA,5318,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,4.995,4.507,4.515,5.085,22.012,22.035,22.012,22.028,0.000,0.000,9.01,5.14,20.51,81.046,108.866,18.502,12.467,13.68,131.868,22.350,18.22,78.764,114.625,20.312,9.851,16.06,145.859,27.130,0,0,0,0,22.71,23.377,22.14,23.43,23.06,23.122,0,6.46,19.46,109.824,17.11,130.573,20.22,_108.098,14.45,124.781
9650010950,SHIFTA,5319,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,5.055,4.500,4.523,5.355,22.012,22.012,22.042,22.035,23.128,23.177,9.01,5.69,19.08,79.045,108.003,17.064,11.125,16.98,137.369,24.226,18.13,78.009,114.626,17.746,6.012,16.06,0.000,27.130,4.838,4.507,0,0,0,0,0,0,23.103,23.165,0,6.19,0.00,0.000,0.00,0.000,20.41,107.041,17.75,138.165
9650010950,SHIFTA,5319,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.055,4.515,0.000,0.000,22.028,0.000,0.000,0.000,23.079,23.110,0.00,5.93,19.47,79.265,116.638,0.000,0.000,17.12,126.993,0.000,17.36,79.272,117.025,0.000,0.000,16.31,138.657,0.000,4.507,0,0,0,22.005,22.147,22.605,23.355,23.208,23.128,0,6.47,21.38,109.345,16.21,130.949,19.16,_106.752,16.15,128.034
9650010950,SHIFTA,5320,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,4.987,4.507,4.507,5.332,22.012,22.050,22.012,22.012,23.116,23.165,9.01,6.42,17.64,0.000,0.000,0.000,0.000,10.08,0.000,0.000,17.93,79.110,112.319,16.018,12.246,17.07,145.929,24.611,0,0,0,0,22.042,22.028,22.028,0,23.159,23.245,0,5.9,20.42,111.168,17.77,136.186,18.02,107.041,18.66,132.977
9650010950,SHIFTA,5320,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.507,4.777,0.000,0.000,22.050,22.042,22.080,22.050,0.000,0.000,0.00,5.72,19.95,81.405,114.046,0.000,0.000,19.60,127.367,0.000,17.17,79.202,111.936,0.000,0.000,16.29,139.882,0.000,0,0,0,0,22.035,22.012,22.05,22.035,23.097,23.821,0,5.85,0.00,0.000,0.00,0.000,21.17,105.410,18.27,126.280
9650010950,SHIFTA,5321,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.507,4.777,4.515,5.070,22.050,22.042,22.080,22.050,23.110,23.085,9.00,5.76,20.90,81.586,113.469,0.000,0.000,16.92,125.505,0.000,2.40,78.377,113.858,0.000,0.000,0.00,127.067,0.000,4.53,5.483,4.515,4.747,23.25,23.647,22.297,22.275,23.183,23.079,0,6.44,20.70,106.850,17.63,129.084,0.00,_  0.000,0.00,0.000
9650010950,SHIFTA,5322,11/8/22,8330742,03X0209161,11/8/22,4:07:25 PM,4.537,5.662,4.815,4.500,22.020,22.035,22.012,22.035,23.060,23.079,0.00,5.62,17.07,78.620,110.880,0.000,0.000,14.41,118.800,0.000,20.52,83.030,115.583,0.000,0.000,15.66,127.055,0.000,4.515,5.422,4.507,4.815,0,0,0,0,23.208,23.085,0,6.46,19.17,107.811,18.19,130.295,20.04,_111.359,17.62,128.392
9650010950,SHIFTA,5322,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.003,4.523,4.507,5.415,22.095,22.028,22.042,22.042,23.140,23.202,0.00,5.91,18.41,79.405,113.089,0.000,0.000,13.48,126.625,0.000,16.31,78.869,115.296,0.000,0.000,0.00,144.430,0.000,4.523,5.392,4.507,4.89,22.042,23.557,23.108,22.147,23.146,23.11,0,6.42,0.00,0.000,0.00,0.000,18.31,_107.234,15.13,129.233
9650010950,SHIFTA,5323,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.003,4.523,4.507,5.415,22.042,22.035,22.065,22.020,23.048,23.183,0.00,5.94,16.59,76.369,112.513,0.000,0.000,16.41,127.086,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,4.523,5.385,4.507,4.762,23.415,22.057,23.355,23.565,23.208,23.085,0,6.46,19.17,107.811,20.10,130.388,21.38,_111.263,17.62,128.392
9650010950,SHIFTA,5324,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,0.000,0.000,0.000,0.000,22.050,22.057,22.035,22.057,23.128,23.091,0.00,5.31,18.02,78.291,107.907,0.000,0.000,15.58,137.645,0.000,20.52,80.077,113.954,0.000,0.000,16.81,147.245,0.000,4.515,4.65,5.235,4.523,22.042,22.028,22.042,22.035,23.054,23.189,0,6.26,20.23,109.249,18.33,111.255,17.92,105.123,17.69,130.701
9650010950,SHIFTA,5324,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,5.205,4.507,0.000,0.000,22.035,22.035,22.042,22.012,23.128,23.208,9.00,5.72,20.42,80.070,113.088,0.000,0.000,16.36,130.263,0.000,17.17,79.202,111.936,0.000,0.000,16.29,139.882,0.000,4.515,4.65,5.235,4.523,22.02,22.028,22.012,0,23.159,23.116,0,6.26,0.00,0.000,0.00,0.000,19.26,106.079,16.81,129.907
9650010950,SHIFTA,5325,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.830,4.628,4.530,4.793,22.035,0.000,0.000,0.000,23.128,23.208,0.00,5.72,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,3.45,77.035,112.610,0.000,0.000,16.29,139.882,0.000,4.717,4.507,5.287,4.523,22.05,22.028,22.028,22.042,23.14,0,0,6.24,18.79,111.936,14.77,114.796,19.55,106.466,15.85,129.774
9650010950,SHIFTA,5326,11/12/22,8347297,03X0209170,11/12/22,3:43:20 PM,4.552,4.747,4.515,5.445,22.042,22.073,22.035,22.020,23.085,23.048,9.00,5.94,16.40,78.492,115.581,0.000,0.000,17.86,126.898,0.000,16.59,78.946,113.763,0.000,0.000,15.34,142.546,0.000,4.515,4.68,4.523,4.852,22.05,22.042,22.028,0,23.097,23.128,0,6.24,18.88,103.402,18.94,113.861,21.75,104.932,17.69,130.701
9650010950,SHIFTA,5327,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,5.205,4.507,4.523,5.242,22.050,22.042,0.000,0.000,23.183,23.048,9.00,5.72,22.05,83.581,114.046,0.000,0.000,19.60,127.367,0.000,17.17,79.202,111.936,0.000,0.000,16.29,139.882,0.000,4.545,4.793,5.445,4.515,22.057,22.08,22.042,22.012,0,0,0,6.24,19.75,112.608,16.89,115.354,2.39,95.917,17.11,126.563
9650010950,SHIFTA,5328,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.890,4.507,4.523,5.235,22.035,22.012,22.028,22.020,24.447,23.631,9.00,5.76,16.88,78.949,114.525,0.000,0.000,18.55,124.953,0.000,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,4.68,4.98,5.242,4.515,22.012,22.042,0,0,23.116,23.11,0,6.26,19.36,105.217,16.30,118.050,18.21,105.409,16.44,127.722
9650010950,SHIFTA,5330,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.935,4.507,4.515,5.175,22.028,22.028,22.050,22.073,0.000,0.000,0.00,5.72,17.26,77.494,111.937,0.000,0.000,12.75,127.654,0.000,14.76,75.428,106.370,0.000,0.000,15.04,125.584,0.000,4.53,4.912,0,0,22.05,22.042,22.028,22.02,0,0,0,6.28,0.00,0.000,0.00,0.000,18.01,_102.822,18.49,130.381
9650010950,SHIFTA,5331,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.957,5.332,4.725,5.017,0.000,0.000,0.000,0.000,23.165,23.097,0.00,5.36,19.94,79.037,107.234,0.000,0.000,14.51,115.257,0.000,17.36,80.366,114.050,0.000,0.000,16.48,141.000,0.000,4.515,4.65,5.235,4.523,22.02,22.028,0,0,23.159,23.116,0,6.26,0.00,0.000,0.00,0.000,19.26,106.079,16.81,129.907
9650010950,SHIFTA,5331,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.830,4.515,4.515,5.280,22.073,22.073,22.073,22.080,23.128,23.091,9.00,5.76,16.01,73.872,109.826,0.000,0.000,15.68,123.177,0.000,17.55,79.528,115.104,0.000,0.000,15.28,135.291,0.000,0,0,0,0,22.012,22.005,0,0,23.122,23.3,0,6.23,20.02,104.162,18.89,115.540,2.30,103.592,16.89,125.409
9650010950,SHIFTA,5332,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,0.000,0.000,0.000,0.000,22.012,0.000,0.000,0.000,23.054,23.091,0.00,5.75,19.75,78.444,112.032,0.000,0.000,17.83,125.692,0.000,14.76,75.428,106.370,0.000,0.000,15.04,125.584,0.000,4.507,4.777,5.52,4.515,22.065,22.012,22.028,22.028,0,0,0,6.24,17.44,105.313,18.67,114.141,20.98,105.794,16.53,128.779
9650010950,SHIFTA,5333,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,5.76,18.80,79.704,114.523,16.303,11.700,17.05,128.206,24.489,2.29,76.974,115.775,14.485,17.901,0.00,119.406,0.000,0,0,0,0,22.057,22.012,22.02,22.012,23.11,23.907,0,6.26,0.00,0.000,0.00,0.000,18.21,_104.071,16.95,129.793
9650010950,SHIFTA,5334,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.523,5.527,4.507,4.747,22.020,22.005,22.012,22.057,23.079,23.140,9.00,5.36,19.94,79.037,107.234,0.000,0.000,14.51,115.257,0.000,0.00,0.000,0.000,0.000,0.000,16.48,141.000,0.000,4.515,4.665,0,0,0,0,0,0,23.085,23.091,0,6.24,20.88,102.241,18.82,112.836,20.60,106.752,17.93,131.319
9650010950,SHIFTA,5334,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,5.152,4.515,4.530,5.160,0.000,0.000,0.000,0.000,23.048,23.110,9.00,5.72,22.82,81.549,111.365,0.000,0.000,12.75,127.654,0.000,14.76,75.428,106.370,0.000,0.000,15.04,125.584,0.000,4.515,4.905,5.707,4.53,22.035,22.02,22.028,22.087,23.085,23.091,0,,20.88,102.241,20.65,113.300,20.32,107.520,16.44,128.701
9650010950,SHIFTA,5335,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.642,4.507,5.325,4.628,22.028,22.020,22.035,22.035,23.128,23.091,0.00,5.72,16.01,73.872,109.826,0.000,0.000,5.98,123.180,0.000,16.01,80.220,110.878,0.000,0.000,15.20,129.054,0.000,4.56,4.515,0,0,22.042,22.05,22.005,22.035,23.128,24.233,0,6.25,20.32,105.602,0.00,0.000,17.91,_ 97.640,16.45,126.855
9650010950,SHIFTA,5336,11/8/22,8330738,03X0209159,11/8/22,4:05:37 PM,4.590,4.628,4.845,4.507,0.000,0.000,0.000,0.000,0.000,0.000,0.00,5.90,21.00,81.146,116.059,0.000,0.000,15.73,121.032,0.000,18.15,80.664,121.444,0.000,0.000,15.38,134.464,0.000,4.597,4.733,0,0,22.02,22.012,22.028,22.012,23.085,23.134,0,6.24,18.78,103.970,23.85,109.858,14.11,_119.229,16.45,126.855
9650010950,SHIFTA,5336,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,5.250,4.530,4.523,5.378,22.012,22.028,22.042,22.057,0.000,0.000,0.00,5.74,17.26,77.494,111.937,0.000,0.000,12.75,127.654,0.000,14.76,75.428,106.370,0.000,0.000,15.04,125.584,0.000,5.092,4.5,5.003,4.523,21.997,22.02,22.012,22.08,0,0,0,6.24,20.51,108.864,13.73,113.500,0.00,0.000,0.00,0.000
9650010950,SHIFTA,5339,11/12/22,8347363,03X0209172,11/12/22,3:51:04 PM,5.062,0.000,0.000,0.000,22.035,22.020,22.012,22.020,0.000,0.000,0.00,5.93,19.37,79.984,114.046,0.000,0.000,16.15,129.046,0.000,18.03,82.255,114.143,0.000,0.000,16.51,140.615,0.000,4.995,4.515,5.595,4.523,22.012,0,0,0,23.122,23.3,0,6.23,20.02,104.162,18.89,115.540,2.30,103.592,16.89,125.409
9650010950,SHIFTA,5340,11/12/22,8346875,03X0209165,11/12/22,1:44:25 PM,4.815,4.507,4.523,5.295,22.035,0.000,0.000,0.000,23.079,23.159,0.00,5.76,0.00,0.000,0.000,0.000,0.000,17.05,128.206,24.489,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,4.717,4.507,5.287,4.523,22.042,22.02,22.02,22.035,23.11,23.116,0,6.25,19.84,107.331,17.19,116.938,17.43,101.186,17.51,124.330
9650010950,SHIFTA,5341,11/7/22,8326739,03X0209152,11/7/22,1:58:01 PM,4.822,4.515,0.000,0.000,22.028,22.028,22.012,0.000,23.116,23.165,0.00,5.56,17.64,77.189,110.017,0.000,0.000,14.26,135.499,0.000,18.31,78.497,109.343,0.000,0.000,15.82,143.756,0.000,4.83,4.53,5.543,4.507,22.02,22.028,22.065,0,23.048,23.177,0,6.24,20.42,111.840,19.83,117.025,19.36,108.291,17.61,129.773
9650010950,SHIFTA,5341,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.552,4.507,4.507,4.807,0.000,0.000,0.000,0.000,0.000,0.000,9.08,6.24,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,18.59,77.505,105.795,17.345,10.994,17.74,132.469,24.793,4.642,5.835,5.497,4.523,22.05,22.065,22.012,22.028,23.097,23.11,0,6.22,18.88,103.402,0.00,0.000,19.74,107.713,17.46,127.131
9650010950,SHIFTA,5344,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.785,4.755,4.523,5.257,22.042,23.797,24.450,24.802,23.054,0.000,9.08,5.73,19.75,80.575,108.962,17.257,9.977,11.74,134.787,21.583,19.74,77.852,103.876,19.261,9.268,17.82,132.095,18.832,4.657,4.838,5.737,4.507,22.035,22.02,22.035,22.035,0,0,0,6.26,20.51,109.057,20.30,113.677,17.44,105.794,16.80,127.624
9650010950,SHIFTA,5348,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.845,4.523,4.515,5.108,22.020,22.035,22.042,22.035,0.000,0.000,0.00,6.10,20.23,79.309,112.894,19.082,12.470,14.60,136.913,20.753,19.55,77.525,107.424,17.734,10.993,17.99,127.858,26.350,4.545,0,0,0,22.02,0,0,0,23.085,23.06,0,6.28,19.75,112.608,16.89,115.354,18.21,108.096,17.11,130.233
9650010950,SHIFTA,5351,11/19/22,8370346,03X0209238,11/19/22,1:17:48 PM,4.530,5.483,4.515,4.747,23.250,23.647,22.297,22.275,23.214,23.232,9.08,6.44,20.90,80.700,110.881,19.559,10.744,15.71,132.626,21.227,18.97,77.795,106.561,17.825,0.000,16.15,128.041,28.506,4.507,4.62,5.602,4.552,22.042,22.057,22.05,22.028,23.054,23.067,0,6.24,19.75,112.608,16.89,115.354,22.32,106.560,16.00,0.000
9650010950,SHIFTA,5353,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.815,4.515,4.530,5.332,0.000,0.000,0.000,0.000,23.159,23.245,0.00,5.86,20.42,83.912,111.168,17.451,10.456,17.77,136.186,26.695,18.97,79.480,105.504,21.060,10.803,18.27,132.632,21.121,4.515,4.912,5.655,4.523,22.012,22.02,0,0,23.208,23.085,0,6.26,20.42,110.305,17.64,117.400,20.02,102.436,17.08,128.297
9650010950,SHIFTA,5356,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.747,4.507,4.507,5.062,22.050,22.020,22.073,22.627,23.153,23.330,0.00,5.88,20.51,80.054,105.986,19.932,9.110,19.00,137.934,21.868,19.36,76.770,107.330,18.306,10.799,16.73,132.407,20.498,0,0,0,0,22.012,22.042,22.073,22.073,23.116,23.11,0,6.26,19.36,105.217,16.30,118.050,0.00,0.000,0.00,0.000
9650010950,SHIFTA,5357,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.552,4.507,0.000,0.000,0.000,0.000,0.000,0.000,23.103,23.165,0.00,6.24,19.84,79.626,108.769,17.544,8.728,17.45,138.397,21.681,20.41,81.015,107.041,17.636,12.431,17.84,138.427,23.195,4.515,4.935,5.175,4.523,22.05,22.028,22.028,22.042,23.171,23.11,0,6.24,18.79,111.936,14.77,114.796,20.79,106.271,16.27,125.179
9650010950,SHIFTA,5358,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.575,4.657,4.523,5.295,22.028,22.020,22.050,22.020,0.000,0.000,9.08,5.88,20.04,78.446,112.128,18.506,12.565,13.66,138.164,18.987,20.41,81.015,107.041,17.636,12.431,17.74,138.126,23.288,4.515,4.935,5.175,4.523,22.05,22.028,22.028,22.042,23.171,23.11,0,6.26,18.79,111.936,14.77,114.796,20.79,106.271,16.27,125.179
9650010950,SHIFTA,5359,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,0.000,0.000,0.000,0.000,22.710,23.377,22.140,23.430,23.060,23.122,0.00,6.46,19.46,77.186,109.824,18.216,11.127,17.11,130.573,22.242,20.22,78.009,108.098,18.024,10.321,14.45,124.781,15.077,0,0,0,0,22.012,22.05,22.012,22.02,0,0,0,6.26,19.36,105.217,16.30,118.050,18.59,106.845,17.33,128.478
9650010950,SHIFTA,5363,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.725,4.515,4.530,5.227,22.057,22.028,22.095,22.065,23.054,24.496,9.08,6.69,19.37,81.642,110.974,19.272,9.785,14.48,135.877,22.332,19.55,77.525,107.424,17.734,10.993,18.35,128.317,36.184,4.92,0,0,0,22.005,22.057,22.028,22.02,0,0,0,6.26,19.94,107.907,13.86,114.331,19.17,106.369,15.99,127.493
9650010950,SHIFTA,5365,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.838,4.507,0.000,0.000,0.000,0.000,0.000,0.000,23.103,23.165,0.00,6.19,0.00,0.000,0.000,0.000,0.000,0.00,0.000,0.000,20.41,81.015,107.041,17.636,12.431,17.75,138.165,23.375,4.523,5.01,5.918,4.507,0,0,0,0,23.073,23.116,0,6.25,20.80,107.618,0.00,0.000,20.50,103.016,16.89,126.279
9650010950,SHIFTA,5367,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,5.032,4.507,4.747,5.362,22.042,23.797,24.450,24.802,23.054,24.496,9.08,6.47,19.37,81.642,110.974,19.272,9.785,0.00,0.000,0.000,19.84,77.512,108.098,17.633,11.568,17.98,124.229,23.939,0,0,0,0,0,0,0,0,23.042,23.103,0,6.28,16.49,109.922,19.90,116.188,18.78,105.028,16.89,125.409
9650010950,SHIFTA,5368,11/19/22,8370349,03X0209239,11/19/22,1:18:27 PM,4.507,0.000,0.000,0.000,22.005,22.147,22.605,23.355,23.208,23.128,0.00,6.47,21.38,79.824,109.345,20.896,9.401,16.21,130.949,22.060,19.16,78.461,108.098,18.782,9.073,16.15,128.034,25.618,4.717,4.507,5.287,4.523,22.05,22.028,22.028,22.042,23.14,24.312,0,6.24,18.79,111.936,14.77,114.796,19.55,106.466,15.85,129.774
9650010950,SHIFTA,5369,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.575,4.605,5.287,4.605,22.028,22.012,22.012,22.050,23.226,23.054,9.08,5.91,20.90,81.854,112.221,19.176,11.416,14.78,132.630,22.229,18.50,78.055,104.741,17.345,10.037,18.59,136.847,25.492,4.507,4.8,5.745,4.507,22.05,22.035,0,0,23.103,23.146,0,6.26,20.42,110.305,17.64,117.400,18.02,0.000,17.03,0.000
9650010950,SHIFTA,5370,11/17/22,8362711,03X0209231,11/17/22,12:52:51 PM,4.898,4.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.08,5.91,20.90,81.550,111.166,18.793,10.073,19.47,138.095,22.430,18.02,75.726,107.041,16.010,10.800,18.77,133.882,21.692,4.762,4.59,0,0,22.02,22.035,22.035,22.057,23.103,23.195,0,6.28,2.30,109.730,14.86,115.539,0.00,0.000,0.00,0.000
